model,norm_mode,scaler,weighted,MAE,RMSE,MASE,exp_id,data_group_id,scaling_level,norm_type,norm_affine
TransformerModel,none,LogTransformer(),None,0.1537,0.196,0.5928,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.1537,0.196,0.5928,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.1537,0.196,0.5928,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.0945,0.1184,0.5592,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.0957,0.1194,0.5667,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.0957,0.1194,0.5667,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.0932,0.1171,0.5519,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.105,0.1311,0.6215,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.105,0.1311,0.6215,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.1762,0.2114,1.043,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.0999,0.1242,0.591,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.0999,0.1242,0.591,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.0929,0.1165,0.5495,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.0992,0.1237,0.5872,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.0992,0.1237,0.5872,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.1159,0.1449,0.686,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.0988,0.1229,0.5848,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.0988,0.1229,0.5848,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.1088,0.1371,0.6436,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.0912,0.1136,0.6105,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.0912,0.1136,0.6105,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.0912,0.1136,0.6105,"gen_struc_break_mean_TF_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.3158,0.3954,0.5215,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.3124,0.3932,0.5159,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.3124,0.3932,0.5159,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.314,0.3938,0.5186,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.3359,0.4219,0.5546,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.3359,0.4219,0.5546,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.3409,0.4266,0.563,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.3235,0.4071,0.5342,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.3235,0.4071,0.5342,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.327,0.4091,0.5399,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.3146,0.3961,0.5196,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.3146,0.3961,0.5196,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.3153,0.3963,0.5207,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.3164,0.398,0.5225,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.3164,0.398,0.5225,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.3171,0.3984,0.5237,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.2798,0.3621,0.5363,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.2798,0.3621,0.5363,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.2798,0.3621,0.5363,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.2446,0.308,0.5965,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.2298,0.2891,0.5606,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.2298,0.2891,0.5606,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.2554,0.3202,0.623,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.2423,0.3045,0.5909,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.2423,0.3045,0.5909,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.2611,0.3257,0.6368,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2373,0.2981,0.5789,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2373,0.2981,0.5789,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2522,0.3163,0.6151,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.235,0.2955,0.5731,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.235,0.2955,0.5731,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.2585,0.3235,0.6304,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.2365,0.297,0.5769,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.2365,0.297,0.5769,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.2363,0.2968,0.5764,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.2379,0.2977,0.6403,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.2379,0.2977,0.6403,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.2379,0.2977,0.6403,"gen_struc_break_mean_TF_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.194,0.2435,0.6161,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.1732,0.217,0.5498,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.1732,0.217,0.5498,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.2094,0.262,0.665,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.1877,0.2343,0.596,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.1877,0.2343,0.596,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.2463,0.3064,0.7821,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.1769,0.2215,0.5618,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.1769,0.2215,0.5618,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2206,0.276,0.7004,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.1753,0.2197,0.5565,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.1753,0.2197,0.5565,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.2167,0.268,0.6881,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.1774,0.2233,0.5632,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.1774,0.2233,0.5632,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.1797,0.2258,0.5706,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.1989,0.2476,0.6981,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.1989,0.2476,0.6981,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.1989,0.2476,0.6981,"gen_struc_break_mean_TF_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_None_[2, 0]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.1612,0.2035,0.5155,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.1621,0.2046,0.5184,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.1621,0.2046,0.5184,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.1649,0.2086,0.5275,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.1741,0.2192,0.5569,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.1741,0.2192,0.5569,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.186,0.2351,0.5948,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.1681,0.2118,0.5374,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.1681,0.2118,0.5374,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.1698,0.2149,0.543,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.1628,0.2051,0.5206,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.1628,0.2051,0.5206,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.1781,0.2239,0.5695,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.1645,0.2076,0.5262,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.1645,0.2076,0.5262,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.1782,0.2249,0.57,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.1598,0.2035,0.5774,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.1598,0.2035,0.5774,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.1598,0.2035,0.5774,"gen_struc_break_mean_TF_n_ts_[2, 2, 2, 2]_am_[1, 10, 1, 10]_of_[1, 10, 1, 10]_gr_None_[0, 0, 2, 2]",STRU,per_dataset,None,False
TransformerModel,none,None,None,0.2769,0.3476,0.5983,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,None,None,False
TransformerModel,none,StandardScaler(),None,0.2687,0.3375,0.5806,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),std,0.2687,0.3375,0.5806,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,StandardScaler(),None,0.2686,0.3375,0.5804,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TransformerModel,none,MinMaxScaler(),None,0.2866,0.3596,0.6193,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),std,0.2866,0.3596,0.6193,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,MinMaxScaler(),None,0.2871,0.3597,0.6205,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2835,0.3563,0.6125,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2835,0.3563,0.6125,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.283,0.3556,0.6115,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TransformerModel,none,PowerTransformer(),None,0.2798,0.3509,0.6046,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),std,0.2798,0.3509,0.6046,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,PowerTransformer(),None,0.2788,0.3495,0.6025,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.2708,0.3407,0.5852,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),std,0.2708,0.3407,0.5852,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,QuantileTransformer(output_distribution='normal'),None,0.2714,0.3415,0.5865,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TransformerModel,none,LogTransformer(),None,0.2802,0.3521,0.9566,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),std,0.2802,0.3521,0.9566,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_time_series,None,False
TransformerModel,none,LogTransformer(),None,0.2802,0.3521,0.9566,"gen_struc_break_mean_TF_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_None_[2, 2]",STRU,per_dataset,None,False
TorchProphetModel,none,None,None,0.1482,0.1854,0.506,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,None,None,False
TorchProphetModel,none,StandardScaler(),None,0.1486,0.1858,0.5075,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TorchProphetModel,none,StandardScaler(),std,0.1485,0.1857,0.5073,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TorchProphetModel,none,StandardScaler(),None,0.1483,0.1855,0.5065,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
TorchProphetModel,none,MinMaxScaler(),None,0.1481,0.1853,0.5058,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TorchProphetModel,none,MinMaxScaler(),std,0.1481,0.1853,0.5056,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_time_series,None,False
TorchProphetModel,none,MinMaxScaler(),None,0.1488,0.186,0.5082,"gen_struc_break_mean_TP_localST_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_[0, 2]",STRU,per_dataset,None,False
